County,Year,Indicator,Measure,Year,Jan-Mar,Apr-Jun,Jul-Sep,Oct-Dec,Annual
Columbia,2015,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2015,,,,,11.0
Columbia,2015,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2015,,,,,16.4
Columbia,2015,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2015,1,0,1,0,2
Columbia,2015,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2015,1,0,1,0,2
Columbia,2015,All Drug Non-fatal Overdose Emergency Department Visits,Count,2015,33,37,33,35,138
Columbia,2015,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2015,33,37,33,27,130
Columbia,2015,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2015,<5,6,10,8,27
Columbia,2015,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,15
Columbia,2015,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,15
Columbia,2015,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,5,<5,<5,13
Columbia,2015,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,5,<5,<5,13
Columbia,2015,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,All Drug Non-fatal Overdose Hospitalizations,Count,2015,28,29,23,43,123
Columbia,2015,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2015,28,29,23,35,115
Columbia,2015,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2015,9,10,10,8,37
Columbia,2015,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,8,5,<5,8,22
Columbia,2015,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,8,5,<5,8,22
Columbia,2015,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,5,<5,<5,8,18
Columbia,2015,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,5,<5,<5,8,18
Columbia,2015,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2015,<5,<5,<5,<5,<5
Columbia,2015,Florida Poison Information Network Calls Related to Opioids,Count,2015,3,8,2,6,19
Columbia,2015,Naloxone Administered,Count,2015,3,2,5,2,12
Columbia,2015,Naloxone Administered by EMS,Count,2015,1,0,3,1,5
Columbia,2015,Naloxone Administered Prior to EMS,Count,2015,2,2,2,1,7
Columbia,2015,Naloxone Administration Not Applicable/Not Recorded,Count,2015,0,0,0,0,0
Liberty,2016,Opioid Overdose Deaths,Count,2016,0,0,0,0,0
Liberty,2016,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,0.0
Liberty,2016,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,0.0
Liberty,2016,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2016,0,0,0,1,1
Liberty,2016,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2016,2,0,2,2,6
Liberty,2016,All Drug Non-fatal Overdose Emergency Department Visits,Count,2016,<5,5,5,9,20
Liberty,2016,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2016,<5,<5,<5,5,12
Liberty,2016,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,8
Liberty,2016,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,All Drug Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,8
Liberty,2016,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,5
Liberty,2016,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Liberty,2016,Florida Poison Information Network Calls Related to Opioids,Count,2016,0,0,0,0,0
Liberty,2016,Naloxone Administered,Count,2016,1,0,0,2,3
Liberty,2016,Naloxone Administered by EMS,Count,2016,1,0,0,2,3
Liberty,2016,Naloxone Administered Prior to EMS,Count,2016,0,0,0,0,0
Liberty,2016,Naloxone Administration Not Applicable/Not Recorded,Count,2016,0,0,0,0,0
Lake,2017,Opioid Overdose Deaths,Count,2017,13,20,11,12,56
Lake,2017,Drug Overdose Deaths,Count,2017,15,27,12,14,68
Lake,2017,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,20.3
Lake,2017,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2017,,,,,23.7
Lake,2017,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2017,2,2,1,1,6
Lake,2017,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2017,5,7,5,6,23
Lake,2017,All Drug Non-fatal Overdose Emergency Department Visits,Count,2017,165,205,180,200,750
Lake,2017,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2017,114,152,136,149,551
Lake,2017,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2017,51,52,44,52,199
Lake,2017,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,54,58,54,72,238
Lake,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2017,51,51,50,66,218
Lake,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2017,<5,7,<5,6,20
Lake,2017,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2017,33,21,34,39,127
Lake,2017,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,32,20,34,38,124
Lake,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,<5,<5,<5,<5
Lake,2017,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,10,16,14,11,51
Lake,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,9,10,11,8,38
Lake,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2017,<5,6,<5,<5,13
Lake,2017,All Drug Non-fatal Overdose Hospitalizations,Count,2017,111,138,106,111,466
Lake,2017,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2017,62,79,75,77,293
Lake,2017,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2017,50,60,31,34,175
Lake,2017,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,25,50,44,37,156
Lake,2017,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,16,37,38,31,122
Lake,2017,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2017,9,13,6,6,34
Lake,2017,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,10,<5,<5,<5,22
Lake,2017,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,7,<5,<5,<5,18
Lake,2017,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,<5,<5,<5,<5
Lake,2017,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,8,19,13,12,52
Lake,2017,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,6,13,11,12,42
Lake,2017,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2017,<5,6,<5,<5,10
Lake,2017,Florida Poison Information Network Calls Related to Opioids,Count,2017,23,17,19,21,80
Lake,2017,Naloxone Administered,Count,2017,5,4,9,13,31
Lake,2017,Naloxone Administered by EMS,Count,2017,5,3,6,11,25
Lake,2017,Naloxone Administered Prior to EMS,Count,2017,0,1,3,2,6
Lake,2017,Naloxone Administration Not Applicable/Not Recorded,Count,2017,0,0,0,0,0
Fanklin,2016,Opioid Overdose Deaths,Count,2016,0,0,1,1,2
Fanklin,2016,Drug Overdose Deaths,Count,2016,2,,1,1,4
Fanklin,2016,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,15.9
Fanklin,2016,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,30.2
Fanklin,2016,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2016,1,2,2,0,5
Fanklin,2016,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2016,9,8,9,0,26
Fanklin,2016,All Drug Non-fatal Overdose Emergency Department Visits,Count,2016,<5,8,12,<5,27
Fanklin,2016,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2016,<5,8,6,<5,18
Fanklin,2016,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2016,<5,<5,6,<5,9
Fanklin,2016,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,5
Fanklin,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,5
Fanklin,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,All Drug Non-fatal Overdose Hospitalizations,Count,2016,<5,5,5,<5,15
Fanklin,2016,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2016,<5,5,<5,<5,11
Fanklin,2016,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,5
Fanklin,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,<5,<5,<5,<5
Fanklin,2016,Florida Poison Information Network Calls Related to Opioids,Count,2016,0,0,2,0,2
Fanklin,2016,Naloxone Administered,Count,2016,3,5,8,0,16
Fanklin,2016,Naloxone Administered by EMS,Count,2016,3,5,8,0,16
Fanklin,2016,Naloxone Administered Prior to EMS,Count,2016,0,0,0,0,0
Fanklin,2016,Naloxone Administration Not Applicable/Not Recorded,Count,2016,0,0,0,0,0
Duval,2016,Opioid Overdose Deaths,Count,2016,75,80,73,132,360
Duval,2016,Drug Overdose Deaths,Count,2016,87,99,87,152,425
Duval,2016,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,38.6
Duval,2016,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2016,,,,,45.4
Duval,2016,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2016,131,199,252,7,589
Duval,2016,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2016,134,200,255,13,602
Duval,2016,All Drug Non-fatal Overdose Emergency Department Visits,Count,2016,448,443,582,784,2257
Duval,2016,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2016,378,365,505,696,1944
Duval,2016,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2016,70,78,76,86,310
Duval,2016,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,191,191,268,477,1127
Duval,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2016,183,185,260,454,1082
Duval,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Emergency Department visits,Count,2016,8,6,8,22,44
Duval,2016,Heroin-Involved Non-fatal Overdose Emergency Department Visits,Count,2016,106,117,137,290,650
Duval,2016,Unintentional/undetermined Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,101,115,135,279,630
Duval,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Emergency Department Visits,Count,2016,5,<5,<5,11,20
Duval,2016,Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,23,19,35,30,107
Duval,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,20,18,30,28,96
Duval,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Emergency Department Visits,Count,2016,<5,<5,5,<5,11
Duval,2016,All Drug Non-fatal Overdose Hospitalizations,Count,2016,450,541,579,589,2159
Duval,2016,Unintentional/Undetermined Non-fatal Drug Overdose Hospitalizations,Count,2016,291,323,375,390,1379
Duval,2016,Intentional Self-harm Non-fatal Drug Overdose Hospitalizations,Count,2016,160,219,206,198,783
Duval,2016,Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,162,177,173,228,740
Duval,2016,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,137,143,146,190,616
Duval,2016,Intentional Self-harm Non-fatal Opioid-involved Non-fatal Overdose Hospitalizations,Count,2016,25,34,27,37,123
Duval,2016,Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,25,41,29,74,169
Duval,2016,Unintentional/Undetermined Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,22,36,25,62,145
Duval,2016,Intentional Self-harm Non-fatal Heroin-involved Non-fatal Overdose Hospitalizations,Count,2016,<5,5,5,10,23
Duval,2016,Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,65,75,91,96,327
Duval,2016,Unintentional/Undetermined Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,56,63,74,80,273
Duval,2016,Intentional Self-harm Non-fatal Stimulant-involved Non-fatal Overdose Hospitalizations,Count,2016,9,12,17,14,52
Duval,2016,Florida Poison Information Network Calls Related to Opioids,Count,2016,52,51,41,57,201
Duval,2016,Naloxone Administered,Count,2016,204,318,384,15,921
Duval,2016,Naloxone Administered by EMS,Count,2016,184,285,339,13,821
Duval,2016,Naloxone Administered Prior to EMS,Count,2016,14,26,37,2,79
Duval,2016,Naloxone Administration Not Applicable/Not Recorded,Count,2016,6,7,8,0,21
Volusia,2019,Opioid Overdose Deaths,Count,2019,32,40,28,42,142
Volusia,2019,Drug Overdose Deaths,Count,2019,40,48,36,56,180
Volusia,2019,Opioid Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,30.2
Volusia,2019,Drug Overdose Annual Age-Adjusted Death Rate,Per 100000 persons,2019,,,,,37.0
Volusia,2019,Emergency Medical Service Responses to a Suspected Non-fatal Opioid-involved Overdose,Count,2019,0,1,0,0,1
Volusia,2019,Emergency Medical Service Responses to a Suspected Non-fatal Drug Overdose Including Opioids,Count,2019,296,20,12,21,349
Volusia,2019,All Drug Non-fatal Overdose Emergency Department Visits,Count,2019,336,296,285,345,1262
Volusia,2019,Unintentional/Undetermined Non-fatal Drug Overdose Emergency Department Visits,Count,2019,296,247,243,301,1087
Volusia,2019,Intentional Self-harm Non-fatal Drug Overdose Emergency Department Visits,Count,2019,40,49,41,43,173
Volusia,2019,Opioid-Involved Non-fatal Overdose Emergency Department Visits,Count,2019,157,132,120,163,572
Volusia,2019,Unintentional/Undetermined Non-fatal Opioid-involved Non-fatal Overdose Emergency Department Visits,Count,2019,154,128,119,158,559
